4.251546270619999850e+05,2.110175680770000035e+05,2.627553132139999889e+03,3.737500000000000000e+02
4.251554069819999859e+05,2.110157264140000043e+05,2.627475690400000076e+03,3.708666666666999845e+02
4.251561869029999943e+05,2.110138847499999974e+05,2.627394854159999795e+03,3.664666666667000072e+02
4.251569668229999952e+05,2.110120430869999982e+05,2.627310623419999956e+03,3.621000000000000227e+02
4.251577467440000037e+05,2.110102014239999990e+05,2.627222998180000104e+03,3.588000000000000114e+02
4.251585266640000045e+05,2.110083597599999921e+05,2.627142781959999866e+03,3.565166666667000186e+02
4.251593065840000054e+05,2.110065180969999928e+05,2.627065682509999988e+03,3.542833333332999928e+02
4.251600865050000139e+05,2.110046764329999860e+05,2.626991304180000043e+03,3.509833333332999814e+02
4.251608664250000147e+05,2.110028347699999867e+05,2.626921285519999856e+03,3.473166666666999731e+02
4.251616463460000232e+05,2.110009931069999875e+05,2.626848335239999869e+03,3.432666666667000186e+02
4.251624262660000240e+05,2.109991514430000097e+05,2.626774166249999780e+03,3.391833333333000269e+02
4.251632061869999743e+05,2.109973097800000105e+05,2.626703286099999787e+03,3.352333333332999814e+02
4.251639861069999752e+05,2.109954681160000036e+05,2.626635246389999793e+03,3.313833333333000155e+02
4.251647660269999760e+05,2.109936264530000044e+05,2.626570047119999799e+03,3.269666666667000072e+02
4.251655459479999845e+05,2.109917847889999975e+05,2.626507688289999805e+03,3.225500000000000114e+02
4.251663258679999853e+05,2.109899431259999983e+05,2.626448221439999998e+03,3.181333333333000155e+02
4.251671057889999938e+05,2.109881014629999991e+05,2.626390229929999805e+03,3.137833333332999928e+02
4.251678857089999947e+05,2.109862597989999922e+05,2.626329292779999832e+03,3.095666666666999731e+02
4.251686656289999955e+05,2.109844181359999930e+05,2.626265409980000186e+03,3.058833333333000155e+02
4.251694455500000040e+05,2.109825764719999861e+05,2.626198581550000199e+03,3.025500000000000114e+02
4.251702254700000049e+05,2.109807348089999869e+05,2.626133531099999800e+03,2.988666666666999845e+02
4.251710053910000133e+05,2.109788931459999876e+05,2.626090677059999962e+03,2.939333333333000269e+02
4.251717853110000142e+05,2.109770514820000099e+05,2.626052588609999930e+03,2.883166666666999731e+02
4.251725652320000227e+05,2.109752098190000106e+05,2.626011736859999928e+03,2.838833333333000155e+02
4.251733451520000235e+05,2.109733681550000038e+05,2.625968121819999851e+03,2.802500000000000000e+02
4.251741250720000244e+05,2.109715264920000045e+05,2.625921743479999805e+03,2.771999999999999886e+02
4.251749049929999746e+05,2.109696848290000053e+05,2.625872160429999894e+03,2.740333333332999928e+02
4.251756849129999755e+05,2.109678431649999984e+05,2.625821725459999925e+03,2.695500000000000114e+02
4.251764648339999840e+05,2.109660015019999992e+05,2.625775442440000006e+03,2.637500000000000000e+02
4.251772447539999848e+05,2.109641598379999923e+05,2.625733311370000138e+03,2.561999999999999886e+02
4.251780246739999857e+05,2.109623181749999931e+05,2.625695332249999865e+03,2.484000000000000057e+02
