4.250706385720000253e+05,2.108046801900000137e+05
4.250688709960000124e+05,2.108037444149999938e+05
4.250671034199999995e+05,2.108028086389999953e+05
4.250653358439999865e+05,2.108018728640000045e+05
4.250635682679999736e+05,2.108009370880000060e+05
4.250618006920000189e+05,2.108000013129999861e+05
4.250600331170000136e+05,2.107990655369999877e+05
4.250582655410000007e+05,2.107981297619999968e+05
4.250564979649999877e+05,2.107971939870000060e+05
4.250548685430000187e+05,2.107960346739999950e+05
4.250532410759999766e+05,2.107948721969999897e+05
4.250516136089999927e+05,2.107937097209999920e+05
4.250498940779999830e+05,2.107927770270000037e+05
4.250479141790000140e+05,2.107924941840000101e+05
4.250459342799999868e+05,2.107922113409999874e+05
4.250439543810000177e+05,2.107919284979999939e+05
4.250419744819999905e+05,2.107916456560000079e+05
4.250399945830000215e+05,2.107913628130000143e+05
4.250380925549999811e+05,2.107909242289999966e+05
4.250366783409999916e+05,2.107895100159999856e+05
4.250352641270000022e+05,2.107880958019999962e+05
4.250338499140000204e+05,2.107866815890000144e+05
4.250325769860000000e+05,2.107851515490000020e+05
4.250314675859999843e+05,2.107834874479999999e+05
4.250303581850000191e+05,2.107818233469999977e+05
4.250291739730000263e+05,2.107802169880000001e+05
4.250278452449999750e+05,2.107787221699999936e+05
4.250265165179999894e+05,2.107772273510000086e+05
4.250251877899999963e+05,2.107757325319999945e+05
4.250238590620000032e+05,2.107742377139999880e+05
4.250224632149999961e+05,2.107728384540000116e+05
4.250206062619999866e+05,2.107720956719999958e+05
4.250187493080000277e+05,2.107713528909999877e+05
4.250168923550000181e+05,2.107706101090000011e+05
4.250150354020000086e+05,2.107698673279999930e+05
4.250131597169999732e+05,2.107691756820000010e+05
4.250112623499999754e+05,2.107685432269999874e+05
4.250093649839999853e+05,2.107679107709999953e+05
4.250074676169999875e+05,2.107672783160000108e+05
4.250055702509999974e+05,2.107666458599999896e+05
4.250036728839999996e+05,2.107660134050000052e+05
4.250017148060000036e+05,2.107656069849999913e+05
4.249997558919999865e+05,2.107652036789999984e+05
4.249977969780000276e+05,2.107648003730000055e+05
4.249958380640000105e+05,2.107643970670000126e+05
4.249938791499999934e+05,2.107639937609999906e+05
4.249919202359999763e+05,2.107635904549999977e+05
4.249899613220000174e+05,2.107631871500000125e+05
4.249880024080000003e+05,2.107627838439999905e+05
4.249860434939999832e+05,2.107623805379999976e+05
4.249840845800000243e+05,2.107619772320000047e+05
4.249821256649999996e+05,2.107615739260000119e+05
4.249801667509999825e+05,2.107611706199999899e+05
4.249782078370000236e+05,2.107607673139999970e+05
4.249762489230000065e+05,2.107603640090000117e+05
4.249742900089999894e+05,2.107599607029999897e+05
4.249724677379999775e+05,2.107591419030000106e+05
4.249706518190000206e+05,2.107583037860000040e+05
4.249688359000000055e+05,2.107574656700000050e+05
4.249670199809999904e+05,2.107566275540000061e+05
4.249652040629999829e+05,2.107557894369999995e+05
4.249633881440000259e+05,2.107549513210000005e+05
4.249614717889999738e+05,2.107544068079999997e+05
4.249595230069999816e+05,2.107539570890000032e+05
4.249575742239999818e+05,2.107535073700000066e+05
4.249556254419999896e+05,2.107530576510000101e+05
4.249536766589999897e+05,2.107526079320000135e+05
4.249517278769999975e+05,2.107521582129999879e+05
4.249497669759999844e+05,2.107525327410000027e+05
4.249478058150000288e+05,2.107529249729999865e+05
4.249459775169999921e+05,2.107537044419999875e+05
4.249441886630000081e+05,2.107545988690000086e+05
4.249423998080000165e+05,2.107554932960000006e+05
4.249406109539999743e+05,2.107563877240000002e+05
4.249388220999999903e+05,2.107572821509999922e+05
4.249375349380000262e+05,2.107587971649999963e+05
4.249362855480000144e+05,2.107603589029999857e+05
4.249351883110000053e+05,2.107619864670000097e+05
4.249349054679999826e+05,2.107639663660000078e+05
4.249346226250000182e+05,2.107659462650000060e+05
4.249341867050000001e+05,2.107678011469999910e+05
4.249323032210000092e+05,2.107684738200000138e+05
4.249304197370000184e+05,2.107691464930000075e+05
4.249285362530000275e+05,2.107698191660000011e+05
4.249266527699999860e+05,2.107704918379999872e+05
4.249247692859999952e+05,2.107711645110000100e+05
4.249228858020000043e+05,2.107718371840000036e+05
4.249210913409999921e+05,2.107714271409999928e+05
4.249193430260000168e+05,2.107704558550000074e+05
4.249175947119999910e+05,2.107694845689999929e+05
4.249158463970000157e+05,2.107685132830000075e+05
4.249141441759999725e+05,2.107674757469999895e+05
4.249126256629999843e+05,2.107661741639999964e+05
4.249111071489999886e+05,2.107648725820000109e+05
4.249095886360000004e+05,2.107635709989999887e+05
4.249080137569999788e+05,2.107623543080000090e+05
4.249062249029999948e+05,2.107614598809999879e+05
4.249044360480000032e+05,2.107605654539999960e+05
4.249026471940000192e+05,2.107596710259999963e+05
4.249009840749999858e+05,2.107586021509999991e+05
4.248995698609999963e+05,2.107571879370000097e+05
4.248981556480000145e+05,2.107557737239999988e+05
4.248962250459999777e+05,2.107557110830000020e+05
4.248942281250000233e+05,2.107558220229999861e+05
4.248922312040000106e+05,2.107559329629999993e+05
4.248902342840000056e+05,2.107560439030000125e+05
4.248882373629999929e+05,2.107561548429999966e+05
4.248862404419999802e+05,2.107562657830000098e+05
4.248842435219999752e+05,2.107563767229999939e+05
4.248822465359999915e+05,2.107564711489999900e+05
4.248802487989999936e+05,2.107563760189999884e+05
4.248782510630000033e+05,2.107562808880000084e+05
4.248762533270000131e+05,2.107561857580000069e+05
4.248742555900000152e+05,2.107560906280000054e+05
4.248722578540000250e+05,2.107559954980000039e+05
4.248702601179999765e+05,2.107559003669999947e+05
4.248682623819999862e+05,2.107558052369999932e+05
4.248662646449999884e+05,2.107557101069999917e+05
4.248642669089999981e+05,2.107556149760000117e+05
4.248623421279999893e+05,2.107561494649999950e+05
4.248604190809999709e+05,2.107566989079999912e+05
4.248584960330000031e+05,2.107572483500000089e+05
4.248565587730000261e+05,2.107577447180000017e+05
4.248546184880000073e+05,2.107582297890000045e+05
4.248526782029999886e+05,2.107587148609999858e+05
4.248507379180000280e+05,2.107591999319999886e+05
4.248487976330000092e+05,2.107596850029999914e+05
4.248468501689999830e+05,2.107601391430000076e+05
4.248448945650000242e+05,2.107605582010000071e+05
4.248429389599999995e+05,2.107609772590000066e+05
4.248409833549999748e+05,2.107613963170000061e+05
4.248390277500000084e+05,2.107618153760000132e+05
4.248370721449999837e+05,2.107622344340000127e+05
4.248351206600000151e+05,2.107626712450000050e+05
